week,keywords,avg_engagement,video_count
2021-09-06/2021-09-12,rai,0.2247191011235955,1
2021-09-06/2021-09-12,red,0.02973735809595728,5
2021-09-06/2021-09-12,salon,0.04681365529353454,15
2021-09-06/2021-09-12,salon description,0.0503597122302158,1
2021-09-06/2021-09-12,sama,0.0233147491130258,1
2021-09-06/2021-09-12,serum,0.0333333333333333,1
2021-09-06/2021-09-12,serum description,0.0333333333333333,1
2021-09-06/2021-09-12,set,0.04560599869943775,2
2021-09-06/2021-09-12,setting,0.03249334665732087,3
2021-09-06/2021-09-12,sharma,0.05994253619069367,3
2021-09-06/2021-09-12,shershaah,0.0895522388059701,2
2021-09-06/2021-09-12,short,0.03470235079185357,3
2021-09-06/2021-09-12,shorts,0.05669439315060578,251
2021-09-06/2021-09-12,shorts description,0.04375271473306182,5
2021-09-06/2021-09-12,shorts makeup,0.0561797752808988,1
2021-09-06/2021-09-12,shorts youtubeshorts,0.05013770183672266,3
2021-09-06/2021-09-12,skin,0.06095549725939929,182
2021-09-06/2021-09-12,smoothening,0.06954620527397108,7
2021-09-06/2021-09-12,smoothening kanchan,0.085855607966457,4
2021-09-06/2021-09-12,smoothening kanchan kaya,0.085855607966457,4
2021-09-06/2021-09-12,smoothing,0.07139276869685834,6
2021-09-06/2021-09-12,smoothing description,0.085855607966457,4
2021-09-06/2021-09-12,straightening,0.11504729246731757,5
2021-09-06/2021-09-12,straightening treatment,0.11504729246731757,5
2021-09-06/2021-09-12,style,0.046234847579794805,51
2021-09-06/2021-09-12,style description,0.2014737066659874,2
2021-09-06/2021-09-12,styling,0.0167910447761194,2
2021-09-06/2021-09-12,styling video,0.031970022905217596,2
2021-09-06/2021-09-12,styling video men,0.031970022905217596,2
2021-09-06/2021-09-12,stylish,0.0112540192926045,1
2021-09-06/2021-09-12,stylish bridal,0.03249334665732087,3
2021-09-06/2021-09-12,stylish bridal dresses,0.03249334665732087,3
2021-09-06/2021-09-12,subscribe,0.0222040142451847,3
2021-09-06/2021-09-12,technique,0.059033967735086235,8
2021-09-06/2021-09-12,tik,0.0567077973221317,1
2021-09-06/2021-09-12,tik tok,0.0567077973221317,1
2021-09-06/2021-09-12,tiktok,0.04333120685008332,6
2021-09-06/2021-09-12,tips,0.0376845376845376,1
2021-09-06/2021-09-12,tok,0.0567077973221317,1
2021-09-06/2021-09-12,transformation,0.04726305527144112,50
2021-09-06/2021-09-12,transformation colour,0.0336014885349969,1
2021-09-06/2021-09-12,transformation description,0.047197815059945136,10
2021-09-06/2021-09-12,transformation hair,0.0422443076955747,3
2021-09-06/2021-09-12,transformation totale,0.1621621621621621,1
2021-09-06/2021-09-12,treatment,0.09546825073690594,7
2021-09-06/2021-09-12,trending,0.0200894705290699,8
2021-09-06/2021-09-12,tutorial,0.06033762044077874,224
2021-09-06/2021-09-12,tutorial makeup,0.0693773282826401,10
2021-09-06/2021-09-12,unique,0.1157024793388429,1
2021-09-06/2021-09-12,unique lip,0.1157024793388429,1
2021-09-06/2021-09-12,using,0.033574660633484146,2
2021-09-06/2021-09-12,video,0.05870492119730924,212
2021-09-06/2021-09-12,video men,0.031970022905217596,2
2021-09-06/2021-09-12,video men hottest,0.031970022905217596,2
2021-09-06/2021-09-12,viral,0.04542046596630244,16
2021-09-06/2021-09-12,viral blush,0.059033967735086235,8
2021-09-06/2021-09-12,viral blush challenge,0.0725884378037213,3
2021-09-06/2021-09-12,viral trending,0.0345744680851063,1
2021-09-06/2021-09-12,wash,0.0128950549766852,1
2021-09-06/2021-09-12,wave,0.05690576682349041,12
2021-09-06/2021-09-12,wig,0.05370096889489736,14
2021-09-06/2021-09-12,wigs,0.04986242882234084,16
2021-09-06/2021-09-12,yoga,0.0185927863720886,1
2021-09-06/2021-09-12,youtube,0.06833370052140705,2
2021-09-06/2021-09-12,youtubeshorts,0.04411063202514454,7
2021-09-13/2021-09-19,2021,0.03934092392499845,11
2021-09-13/2021-09-19,2021 description,0.05170235170235165,2
2021-09-13/2021-09-19,39,0.07744084245690004,2
2021-09-13/2021-09-19,91,0.05170235170235165,2
2021-09-13/2021-09-19,9971486434,0.05170235170235165,2
2021-09-13/2021-09-19,aditi,0.016546239272134198,2
2021-09-13/2021-09-19,aditi bhatia,0.016546239272134198,2
2021-09-13/2021-09-19,advani,0.06354405988290221,2
2021-09-13/2021-09-19,advani makeup,0.06354405988290221,2
2021-09-13/2021-09-19,amazing,0.0228786778991741,5
2021-09-13/2021-09-19,amazing hair,0.016906462917296375,4
2021-09-13/2021-09-19,amp,0.03640095296856065,4
2021-09-13/2021-09-19,amp 91,0.05170235170235165,2
2021-09-13/2021-09-19,amp 91 9971486434,0.05170235170235165,2
2021-09-13/2021-09-19,anushka,0.016546239272134198,2
2021-09-13/2021-09-19,argan,0.0987654320987654,1
2021-09-13/2021-09-19,artist,0.0500736377025036,1
2021-09-13/2021-09-19,asian,0.03144435294955344,5
2021-09-13/2021-09-19,asian girl,0.03144435294955344,5
2021-09-13/2021-09-19,balayage,0.04692033557019001,10
2021-09-13/2021-09-19,balayage description,0.053951849212006006,2
2021-09-13/2021-09-19,balayage highlights,0.0266990291262135,1
2021-09-13/2021-09-19,balayagehair,0.0292275574112734,1
2021-09-13/2021-09-19,beautiful,0.02922478323250302,17
2021-09-13/2021-09-19,beautiful hair,0.0123287671232876,1
2021-09-13/2021-09-19,beautiful unique,0.0549450549450549,1
2021-09-13/2021-09-19,beauty,0.05338046368224462,238
2021-09-13/2021-09-19,beauty care,0.02171836109349193,3
2021-09-13/2021-09-19,beauty parlour,0.02171836109349193,3
2021-09-13/2021-09-19,beauty secrets,0.0,1
2021-09-13/2021-09-19,beginners,0.23,1
2021-09-13/2021-09-19,belleza,0.044458321407817844,2
2021-09-13/2021-09-19,best,0.03208296169213485,2
2021-09-13/2021-09-19,bhatia,0.016546239272134198,2
2021-09-13/2021-09-19,bhavya,0.02171836109349193,3
2021-09-13/2021-09-19,bhavya beauty,0.02171836109349193,3
2021-09-13/2021-09-19,bhavya beauty care,0.02171836109349193,3
2021-09-13/2021-09-19,blonde,0.029453863697539617,10
2021-09-13/2021-09-19,blush,0.08510852228060703,5
2021-09-13/2021-09-19,blush challenge,0.0488856528507588,4
2021-09-13/2021-09-19,blush technique,0.05106806068060675,2
2021-09-13/2021-09-19,body,0.023315652248547265,13
2021-09-13/2021-09-19,body serum,0.01959145427252079,7
2021-09-13/2021-09-19,body wave,0.03251155696472369,9
2021-09-13/2021-09-19,boys,0.053951849212006006,2
2021-09-13/2021-09-19,boys balayage description,0.053951849212006006,2
2021-09-13/2021-09-19,boys boys,0.053951849212006006,2
2021-09-13/2021-09-19,boys boys balayage,0.053951849212006006,2
2021-09-13/2021-09-19,bridal,0.045277460591994896,13
2021-09-13/2021-09-19,brown,0.0331159267468846,3
2021-09-13/2021-09-19,care,0.01628877082011895,4
2021-09-13/2021-09-19,challenge,0.0488856528507588,4
2021-09-13/2021-09-19,chandni,0.016546239272134198,2
2021-09-13/2021-09-19,chandni sharma,0.016546239272134198,2
2021-09-13/2021-09-19,channel,0.05936644320649605,2
2021-09-13/2021-09-19,chinese,0.0,1
2021-09-13/2021-09-19,clip,0.0219638242894056,1
2021-09-13/2021-09-19,clips,0.0123287671232876,1
2021-09-13/2021-09-19,color,0.03628825172438726,44
2021-09-13/2021-09-19,color transformation,0.022786398382120765,3
2021-09-13/2021-09-19,compilation,0.1052631578947368,1
2021-09-13/2021-09-19,contour,0.08883484655116715,5
2021-09-13/2021-09-19,contouring,0.23,1
2021-09-13/2021-09-19,curly,0.03932834731553825,4
2021-09-13/2021-09-19,cut,0.044458321407817844,2
2021-09-13/2021-09-19,delhi,0.00746855345911945,2
2021-09-13/2021-09-19,description,0.052653923403621086,249
2021-09-13/2021-09-19,dresses,0.05362486313606365,2
2021-09-13/2021-09-19,dye,0.043305047020938424,7
2021-09-13/2021-09-19,empire,0.021433588927328134,3
2021-09-13/2021-09-19,extensions,0.016906462917296375,4
2021-09-13/2021-09-19,extentions,0.021433588927328134,3
2021-09-13/2021-09-19,extentions alisha,0.021433588927328134,3
2021-09-13/2021-09-19,eye,0.05936644320649605,2
2021-09-13/2021-09-19,eyebrows,0.05842161236430302,4
2021-09-13/2021-09-19,eyeliner,0.03570927336324133,9
2021-09-13/2021-09-19,eyeliner makeupartist,0.031077073818454218,6
2021-09-13/2021-09-19,eyemakeup,0.04497367245281556,3
2021-09-13/2021-09-19,eyes,0.031077073818454218,6
2021-09-13/2021-09-19,eyes eyeliner,0.031077073818454218,6
2021-09-13/2021-09-19,face,0.03987113157722921,13
2021-09-13/2021-09-19,face wash,0.0177674569314683,1
2021-09-13/2021-09-19,face yoga,0.02778114532078747,3
2021-09-13/2021-09-19,faces,0.02778114532078747,3
2021-09-13/2021-09-19,facial,0.02328718290132616,5
2021-09-13/2021-09-19,fails,0.1052631578947368,1
2021-09-13/2021-09-19,fashion,0.0292275574112734,1
2021-09-13/2021-09-19,fashion beauty,0.02171836109349193,3
2021-09-13/2021-09-19,fashiondesign,0.0276541640178003,1
2021-09-13/2021-09-19,fashiondesigner,0.040650406504065,1
2021-09-13/2021-09-19,fernando,0.0987654320987654,1
2021-09-13/2021-09-19,fernando hervas,0.0987654320987654,1
2021-09-13/2021-09-19,fit,0.02778114532078747,3
2021-09-13/2021-09-19,fit faces,0.02778114532078747,3
2021-09-13/2021-09-19,foundation,0.0497281042054651,8
2021-09-13/2021-09-19,garba,0.0535333433824779,1
2021-09-13/2021-09-19,girl,0.029164870279872582,6
2021-09-13/2021-09-19,girls,0.043708972165375004,2
2021-09-13/2021-09-19,gloss,0.0987654320987654,1
2021-09-13/2021-09-19,glow,0.025142386641986283,44
2021-09-13/2021-09-19,hack,0.04670324502091085,2
2021-09-13/2021-09-19,hair,0.05286128115187946,278
2021-09-13/2021-09-19,hair clips,0.0123287671232876,1
2021-09-13/2021-09-19,hair color,0.03648011738970955,40
2021-09-13/2021-09-19,hair color haiglighthair,0.03423307113651228,8
2021-09-13/2021-09-19,hair color transformation,0.022786398382120765,3
2021-09-13/2021-09-19,hair cut,0.044458321407817844,2
2021-09-13/2021-09-19,hair dye,0.043305047020938424,7
2021-09-13/2021-09-19,hair extensions,0.016906462917296375,4
2021-09-13/2021-09-19,hair haircut,0.046767537826685,1
2021-09-13/2021-09-19,hair smoothening,0.16118988080389396,2
2021-09-13/2021-09-19,hair smoothing,0.16118988080389396,2
2021-09-13/2021-09-19,hair smoothing subscribe,0.0276541640178003,1
2021-09-13/2021-09-19,hair straightening,0.0432627461559212,2
2021-09-13/2021-09-19,hair style,0.029952989646932483,6
2021-09-13/2021-09-19,hair style description,0.0219638242894056,1
2021-09-13/2021-09-19,hair styling,0.0219638242894056,1
2021-09-13/2021-09-19,hair styling description,0.0219638242894056,1
2021-09-13/2021-09-19,hair transformation,0.0315889472003272,5
2021-09-13/2021-09-19,hair treatment,0.13108849500343356,3
2021-09-13/2021-09-19,hair treatment hssalon24,0.13108849500343356,3
2021-09-13/2021-09-19,hair wig,0.03458339413395585,2
2021-09-13/2021-09-19,hair wigs,0.03932834731553825,4
2021-09-13/2021-09-19,haircare,0.019414599735044575,8
2021-09-13/2021-09-19,haircare description,0.0093727469358327,2
2021-09-13/2021-09-19,haircolor,0.05093346460776992,9
2021-09-13/2021-09-19,haircut,0.040208189058238857,24
2021-09-13/2021-09-19,hairdye,0.040650406504065,1
2021-09-13/2021-09-19,hairhighlights,0.0093727469358327,2
2021-09-13/2021-09-19,hairstyle,0.04249861219448402,40
2021-09-13/2021-09-19,hairstyles,0.035232275173912565,23
2021-09-13/2021-09-19,hairtransformation,0.06714957128425415,10
2021-09-13/2021-09-19,hairvideo,0.0276541640178003,1
2021-09-13/2021-09-19,haldwani,0.1509433962264151,1
2021-09-13/2021-09-19,hervas,0.0987654320987654,1
2021-09-13/2021-09-19,highlight,0.0204081632653061,1
2021-09-13/2021-09-19,highlighter,0.0204081632653061,1
2021-09-13/2021-09-19,highlights,0.036752457927191645,11
2021-09-13/2021-09-19,highlights description,0.05689670183145168,4
2021-09-13/2021-09-19,highlights hair,0.05689670183145168,4
2021-09-13/2021-09-19,highlights hair color,0.05689670183145168,4
2021-09-13/2021-09-19,higlight,0.03423307113651228,8
2021-09-13/2021-09-19,higlight hair,0.03423307113651228,8
2021-09-13/2021-09-19,higlight hair color,0.03423307113651228,8
2021-09-13/2021-09-19,hottest,0.0265127296517953,7
2021-09-13/2021-09-19,hssalon24,0.13108849500343356,3
2021-09-13/2021-09-19,human,0.034605612680838525,15
2021-09-13/2021-09-19,human hair,0.03923565454323433,9
2021-09-13/2021-09-19,human hair wigs,0.03932834731553825,4
2021-09-13/2021-09-19,ideas,0.040650406504065,1
2021-09-13/2021-09-19,indian,0.0535333433824779,1
2021-09-13/2021-09-19,inspired,0.06354405988290221,2
2021-09-13/2021-09-19,instagram,0.016546239272134198,2
2021-09-13/2021-09-19,kanchan,0.00746855345911945,2
2021-09-13/2021-09-19,khan,0.0500736377025036,1
2021-09-13/2021-09-19,kiara,0.06354405988290221,2
2021-09-13/2021-09-19,kiara advani,0.06354405988290221,2
2021-09-13/2021-09-19,lace,0.034605612680838525,15
2021-09-13/2021-09-19,lace wig,0.03288825463185681,11
2021-09-13/2021-09-19,lace wigs,0.03932834731553825,4
2021-09-13/2021-09-19,lasting,0.07814255722267803,3
2021-09-13/2021-09-19,latest,0.0276541640178003,1
2021-09-13/2021-09-19,lip,0.08922071878119364,6
2021-09-13/2021-09-19,lip makeup,0.0549450549450549,1
2021-09-13/2021-09-19,lip makeup description,0.0549450549450549,1
2021-09-13/2021-09-19,lips,0.07447350729989717,8
2021-09-13/2021-09-19,lips makeup,0.05354355818895893,4
2021-09-13/2021-09-19,lipstick,0.06706089497837181,40
2021-09-13/2021-09-19,london,0.0292275574112734,1
2021-09-13/2021-09-19,long lasting,0.07814255722267803,3
2021-09-13/2021-09-19,look,0.06071724827710672,193
2021-09-13/2021-09-19,look description,0.08083642150800749,6
2021-09-13/2021-09-19,looks,0.1509433962264151,1
2021-09-13/2021-09-19,luxury,0.026483592110577475,35
2021-09-13/2021-09-19,luxury beauty,0.026483592110577475,35
2021-09-13/2021-09-19,makeup,0.057935373267945234,236
2021-09-13/2021-09-19,makeup description,0.0549450549450549,1
2021-09-13/2021-09-19,makeup eyes,0.031077073818454218,6
2021-09-13/2021-09-19,makeup eyes eyeliner,0.031077073818454218,6
2021-09-13/2021-09-19,makeup look,0.06139811282622442,185
2021-09-13/2021-09-19,makeup shorts,0.045963877070471976,4
2021-09-13/2021-09-19,makeup transformation,0.03208296169213485,2
2021-09-13/2021-09-19,makeup tutorial,0.047008145603801385,17
2021-09-13/2021-09-19,makeupartist,0.031077073818454218,6
2021-09-13/2021-09-19,makeupshorts,0.0489344909234412,1
2021-09-13/2021-09-19,men,0.036793936904453824,30
2021-09-13/2021-09-19,men 39,0.07744084245690004,2
2021-09-13/2021-09-19,men description,0.0265127296517953,7
2021-09-13/2021-09-19,men hottest,0.0265127296517953,7
2021-09-13/2021-09-19,minal,0.0500736377025036,1
2021-09-13/2021-09-19,minal khan,0.0500736377025036,1
2021-09-13/2021-09-19,modelmakeuptutorial,0.031077073818454218,6
2021-09-13/2021-09-19,natural,0.030502044846054822,5
2021-09-13/2021-09-19,natural hair,0.0219638242894056,1
2021-09-13/2021-09-19,navratri,0.071990253762628,4
2021-09-13/2021-09-19,navratri makeup,0.0535333433824779,1
2021-09-13/2021-09-19,nose,0.23,1
2021-09-13/2021-09-19,nose contour,0.23,1
2021-09-13/2021-09-19,oil,0.0987654320987654,1
2021-09-13/2021-09-19,olaplex,0.046767537826685,1
2021-09-13/2021-09-19,ombre,0.0625606916381337,3
2021-09-13/2021-09-19,ombre eyebrows,0.0987654320987654,1
2021-09-13/2021-09-19,parlour,0.02171836109349193,3
2021-09-13/2021-09-19,permanent,0.030165251818765358,5
2021-09-13/2021-09-19,permanent hair,0.021433588927328134,3
2021-09-13/2021-09-19,permanent hair extentions,0.021433588927328134,3
2021-09-13/2021-09-19,permanent straightening,0.0432627461559212,2
2021-09-13/2021-09-19,permanent straightening treatment,0.0432627461559212,2
2021-09-13/2021-09-19,products,0.03352470728493984,49
2021-09-13/2021-09-19,puff,0.07744084245690004,2
2021-09-13/2021-09-19,red,0.0954034564108354,4
2021-09-13/2021-09-19,remy,0.03458339413395585,2
2021-09-13/2021-09-19,salon,0.041605891070187806,28
2021-09-13/2021-09-19,salon 9899130018 7838480808,0.021433588927328134,3
2021-09-13/2021-09-19,salon description,0.16118988080389396,2
2021-09-13/2021-09-19,sama,0.044458321407817844,2
2021-09-13/2021-09-19,secrets,0.0,1
2021-09-13/2021-09-19,serum,0.02533490247090136,42
2021-09-13/2021-09-19,serum description,0.01959145427252079,7
2021-09-13/2021-09-19,set,0.05885629384779728,7
2021-09-13/2021-09-19,setting,0.05362486313606365,2
2021-09-13/2021-09-19,sharma,0.016546239272134198,2
2021-09-13/2021-09-19,shershaah,0.06354405988290221,2
2021-09-13/2021-09-19,short,0.04414080122263721,17
2021-09-13/2021-09-19,short description,0.03423307113651228,8
2021-09-13/2021-09-19,shorts,0.056647863695195894,219
2021-09-13/2021-09-19,shorts description,0.051574839778030346,11
2021-09-13/2021-09-19,shorts makeup,0.045963877070471976,4
2021-09-13/2021-09-19,shorts shorts,0.0489344909234412,1
2021-09-13/2021-09-19,shorts youtubeshorts,0.026807053934960922,10
2021-09-13/2021-09-19,shots,0.13108849500343356,3
2021-09-13/2021-09-19,skin,0.05044905257681172,191
2021-09-13/2021-09-19,skin care,0.0,1
2021-09-13/2021-09-19,skincare,0.0489344909234412,1
2021-09-13/2021-09-19,smoothening,0.0843292171315067,4
2021-09-13/2021-09-19,smoothening kanchan,0.00746855345911945,2
2021-09-13/2021-09-19,smoothening kanchan kaya,0.00746855345911945,2
2021-09-13/2021-09-19,smoothing,0.09765205295048837,5
2021-09-13/2021-09-19,smoothing description,0.00746855345911945,2
2021-09-13/2021-09-19,straightening,0.0432627461559212,2
2021-09-13/2021-09-19,straightening treatment,0.0432627461559212,2
2021-09-13/2021-09-19,style,0.05250230098105506,67
2021-09-13/2021-09-19,style description,0.0123287671232876,1
2021-09-13/2021-09-19,styling,0.0219638242894056,1
2021-09-13/2021-09-19,styling video,0.0265127296517953,7
2021-09-13/2021-09-19,styling video men,0.0265127296517953,7
2021-09-13/2021-09-19,stylish,0.0276541640178003,1
2021-09-13/2021-09-19,stylish bridal,0.05362486313606365,2
2021-09-13/2021-09-19,stylish bridal dresses,0.05362486313606365,2
2021-09-13/2021-09-19,subscribe,0.05936644320649605,2
2021-09-13/2021-09-19,technique,0.0488856528507588,4
2021-09-13/2021-09-19,tik,0.1052631578947368,1
2021-09-13/2021-09-19,tik tok,0.1052631578947368,1
2021-09-13/2021-09-19,tiktok,0.04304368958704617,9
2021-09-13/2021-09-19,tips,0.23,1
2021-09-13/2021-09-19,tok,0.1052631578947368,1
2021-09-13/2021-09-19,transformation,0.04134091029555833,51
2021-09-13/2021-09-19,transformation best makeup,0.03208296169213485,2
2021-09-13/2021-09-19,transformation description,0.030653465645663448,6
2021-09-13/2021-09-19,transformation hair,0.0318979266347687,1
2021-09-13/2021-09-19,transformation totale,0.053951849212006006,2
2021-09-13/2021-09-19,transformations,0.03208296169213485,2
2021-09-13/2021-09-19,transformations 2021,0.03208296169213485,2
2021-09-13/2021-09-19,treatment,0.09595819546442862,5
2021-09-13/2021-09-19,treatment hssalon24,0.13108849500343356,3
2021-09-13/2021-09-19,trending,0.02994685603097755,14
2021-09-13/2021-09-19,tutorial,0.06072790787835297,184
2021-09-13/2021-09-19,tutorial makeup,0.05354355818895893,4
2021-09-13/2021-09-19,unique,0.0549450549450549,1
2021-09-13/2021-09-19,unique lip,0.0549450549450549,1
2021-09-13/2021-09-19,using,0.02109955423476965,2
2021-09-13/2021-09-19,video,0.053605616501080144,220
2021-09-13/2021-09-19,video men,0.0265127296517953,7
2021-09-13/2021-09-19,video men hottest,0.0265127296517953,7
2021-09-13/2021-09-19,viral,0.035181931184105224,22
2021-09-13/2021-09-19,viral blush,0.0488856528507588,4
2021-09-13/2021-09-19,viral blush challenge,0.04670324502091085,2
2021-09-13/2021-09-19,viral trending,0.1509433962264151,1
2021-09-13/2021-09-19,vs,0.0489344909234412,1
2021-09-13/2021-09-19,wash,0.0177674569314683,1
2021-09-13/2021-09-19,watermelon,0.026483592110577475,35
2021-09-13/2021-09-19,watermelon glow,0.026483592110577475,35
2021-09-13/2021-09-19,wave,0.03251155696472369,9
2021-09-13/2021-09-19,wig,0.034605612680838525,15
2021-09-13/2021-09-19,wig lace,0.03458339413395585,2
2021-09-13/2021-09-19,wigs,0.03460903091882048,13
2021-09-13/2021-09-19,yoga,0.02778114532078747,3
2021-09-13/2021-09-19,youtube,0.03267943239513734,5
2021-09-13/2021-09-19,youtubeshorts,0.03855990978385854,20
2021-09-13/2021-09-19,youtubeshots,0.13108849500343356,3
2021-09-20/2021-09-26,2021,0.023406767338735618,6
2021-09-20/2021-09-26,39,0.0218978102189781,1
2021-09-20/2021-09-26,advani,0.13975655318221203,2
2021-09-20/2021-09-26,advani makeup,0.13975655318221203,2
2021-09-20/2021-09-26,amazing,0.02606333725373942,10
2021-09-20/2021-09-26,amazing hair,0.01790890220914515,6
2021-09-20/2021-09-26,amp,0.03791709375531093,3
2021-09-20/2021-09-26,artist,0.0351754087874997,3
2021-09-20/2021-09-26,asian,0.019924163323624698,2
2021-09-20/2021-09-26,asian girl,0.019924163323624698,2
2021-09-20/2021-09-26,balayage,0.033012756193596615,20
2021-09-20/2021-09-26,balayage description,0.0238095238095238,2
2021-09-20/2021-09-26,balayage hair,0.02362888510860774,5
2021-09-20/2021-09-26,balayage highlights,0.0384276603934891,3
2021-09-20/2021-09-26,balayage transformation,0.02362888510860774,5
2021-09-20/2021-09-26,balayage transformation colour,0.02362888510860774,5
2021-09-20/2021-09-26,balayagehair,0.02626798502069505,2
2021-09-20/2021-09-26,beautiful,0.050304722277696556,15
2021-09-20/2021-09-26,beautiful hair,0.0737045860631328,2
2021-09-20/2021-09-26,beautiful unique,0.0209790209790209,1
2021-09-20/2021-09-26,beauty,0.05651189459090098,252
2021-09-20/2021-09-26,beauty secrets,0.0210727969348659,1
2021-09-20/2021-09-26,beginners,0.0226006617406103,1
2021-09-20/2021-09-26,belleza,0.021819091749027,2
2021-09-20/2021-09-26,big,0.0338983050847457,1
2021-09-20/2021-09-26,blonde,0.041293247057997605,9
2021-09-20/2021-09-26,blush,0.07642489757668383,7
2021-09-20/2021-09-26,blush challenge,0.08539560354936275,6
2021-09-20/2021-09-26,blush technique,0.05191113589886593,3
2021-09-20/2021-09-26,body,0.04145180513898014,10
2021-09-20/2021-09-26,body serum,0.028959300079169636,5
2021-09-20/2021-09-26,body wave,0.044953591832325536,6
2021-09-20/2021-09-26,boys,0.0238095238095238,2
2021-09-20/2021-09-26,boys balayage description,0.0238095238095238,2
2021-09-20/2021-09-26,boys boys,0.0238095238095238,2
2021-09-20/2021-09-26,boys boys balayage,0.0238095238095238,2
2021-09-20/2021-09-26,bridal,0.0637654300779512,15
2021-09-20/2021-09-26,brown,0.02469085124331755,2
2021-09-20/2021-09-26,care,0.0210727969348659,1
2021-09-20/2021-09-26,challenge,0.08539560354936275,6
2021-09-20/2021-09-26,channel,0.0435788007220783,2
2021-09-20/2021-09-26,chinese,0.0210727969348659,1
2021-09-20/2021-09-26,clip,0.0646609042553191,1
2021-09-20/2021-09-26,clips,0.0737045860631328,2
2021-09-20/2021-09-26,color,0.04275402326036496,30
2021-09-20/2021-09-26,color transformation,0.024591686457656053,2
2021-09-20/2021-09-26,coloring,0.02362888510860774,5
2021-09-20/2021-09-26,colour,0.028039898892591786,7
2021-09-20/2021-09-26,contour,0.038489688063312454,6
2021-09-20/2021-09-26,contouring,0.0226006617406103,1
2021-09-20/2021-09-26,curly,0.05432632880098885,2
2021-09-20/2021-09-26,cut,0.021819091749027,2
2021-09-20/2021-09-26,delhi,0.0260416666666666,1
2021-09-20/2021-09-26,description,0.054996342597371586,291
2021-09-20/2021-09-26,does,0.0338983050847457,1
2021-09-20/2021-09-26,does make,0.0338983050847457,1
2021-09-20/2021-09-26,dye,0.01949827585340315,4
2021-09-20/2021-09-26,empire,0.0369936681412091,2
2021-09-20/2021-09-26,extensions,0.01790890220914515,6
2021-09-20/2021-09-26,extentions,0.0369936681412091,2
2021-09-20/2021-09-26,extentions alisha,0.0369936681412091,2
2021-09-20/2021-09-26,eye,0.0435788007220783,2
2021-09-20/2021-09-26,eyebrows,0.1283776012036881,3
2021-09-20/2021-09-26,eyeliner,0.09853206505456649,5
2021-09-20/2021-09-26,eyeliner makeupartist,0.05376376083088405,2
2021-09-20/2021-09-26,eyemakeup,0.1283776012036881,3
2021-09-20/2021-09-26,eyes,0.053386366869712175,3
2021-09-20/2021-09-26,eyes eyeliner,0.05376376083088405,2
2021-09-20/2021-09-26,eyeshadow,0.0526315789473684,1
2021-09-20/2021-09-26,face,0.029316887208904907,14
2021-09-20/2021-09-26,face yoga,0.027502606485142224,5
2021-09-20/2021-09-26,faces,0.027502606485142224,5
2021-09-20/2021-09-26,facial,0.027502606485142224,5
2021-09-20/2021-09-26,fashion,0.0350558496629195,3
2021-09-20/2021-09-26,fashiondesign,0.02592071311283125,2
2021-09-20/2021-09-26,fashiondesigner,0.0190723883831816,2
2021-09-20/2021-09-26,fit,0.027502606485142224,5
2021-09-20/2021-09-26,fit faces,0.027502606485142224,5
2021-09-20/2021-09-26,foundation,0.0876607594406552,6
2021-09-20/2021-09-26,frank,0.0338983050847457,1
2021-09-20/2021-09-26,garba,0.059631913330234,2
2021-09-20/2021-09-26,girl,0.019924163323624698,2
2021-09-20/2021-09-26,girls,0.03485090214232213,7
2021-09-20/2021-09-26,glow,0.02696297870956934,8
2021-09-20/2021-09-26,hack,0.11888007119985956,3
2021-09-20/2021-09-26,hair,0.052992616000039565,307
2021-09-20/2021-09-26,hair clips,0.0737045860631328,2
2021-09-20/2021-09-26,hair color,0.042695110584528295,28
2021-09-20/2021-09-26,hair color transformation,0.024591686457656053,2
2021-09-20/2021-09-26,hair colour,0.0390674333525519,2
2021-09-20/2021-09-26,hair cut,0.021819091749027,2
2021-09-20/2021-09-26,hair dye,0.01949827585340315,4
2021-09-20/2021-09-26,hair extensions,0.01790890220914515,6
2021-09-20/2021-09-26,hair haircut,0.03829498982063083,4
2021-09-20/2021-09-26,hair smoothing subscribe,0.02592071311283125,2
2021-09-20/2021-09-26,hair straightening,0.1881426566398229,3
2021-09-20/2021-09-26,hair style,0.055807699998858165,5
2021-09-20/2021-09-26,hair style description,0.0646609042553191,1
2021-09-20/2021-09-26,hair styling,0.0646609042553191,1
2021-09-20/2021-09-26,hair styling description,0.0646609042553191,1
2021-09-20/2021-09-26,hair transformation,0.03868991835673517,10
2021-09-20/2021-09-26,hair treatment,0.02196810086674847,6
2021-09-20/2021-09-26,hair treatment hssalon24,0.02196810086674847,6
2021-09-20/2021-09-26,hair wigs,0.05432632880098885,2
2021-09-20/2021-09-26,haircare,0.08307241053033812,6
2021-09-20/2021-09-26,haircolor,0.05480893021587622,10
2021-09-20/2021-09-26,haircut,0.04065624639439408,23
2021-09-20/2021-09-26,hairdye,0.0190723883831816,2
2021-09-20/2021-09-26,hairstyle,0.04794994982930009,36
2021-09-20/2021-09-26,hairstyles,0.04062759338054763,20
2021-09-20/2021-09-26,hairtransformation,0.041458948384204296,12
2021-09-20/2021-09-26,hairvideo,0.02592071311283125,2
2021-09-20/2021-09-26,haldwani,0.06492727835370565,2
2021-09-20/2021-09-26,highlight,0.033484211806353054,2
2021-09-20/2021-09-26,highlighter,0.033484211806353054,2
