videoId,title,description,tags,clean_text,keywords,category,category_confidence,viewCount,likeCount,commentCount,engagement_rate,avg_views,avg_likes,avg_comments,avg_engagement_rate
8795,"How to cut beautiful men&#39;s hair​ , Beauty Style Hair Part  75",no description,['Embroidery\u200b\u200b Hat'],how to cut beautiful men #39 s hair beauty style hair part 75 no description embroidery hat,amazing haircut girls,Hair Transformations & Makeovers,0.517153,835,24,0,0.0287425149700598,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
74469,Hair extensions blond hair 7982976434,no description,[],hair extensions blond hair 7982976434 no description,hair extensions,Hair Transformations & Makeovers,0.6003673,718,12,0,0.0167130919220055,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
74469,Hair extensions blond hair 7982976434,no description,[],hair extensions blond hair 7982976434 no description,kashees hair extensions,Hair Transformations & Makeovers,0.5507235,718,12,0,0.0167130919220055,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
89597,Hair extensions 1 month,no description,[],hair extensions 1 month no description,hair extensions,Hair Transformations & Makeovers,0.6003673,6620,107,3,0.0166163141993957,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
89597,Hair extensions 1 month,no description,[],hair extensions 1 month no description,kashees hair extensions,Hair Transformations & Makeovers,0.5507235,6620,107,3,0.0166163141993957,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
50796,Men’s hairstyles 2021,"#hairstyle 
#boyshairstyles 
#tutorialhaircut 
#menhaircut 
#tutorial 
#tutorial 
#buzzhairstyle 
#menshairstyles2020 
#menshairstyles2021 
#newboyshairstyle",['Boys hairstyles men’s hairstyles tutorial hairstyles buzzhaircut hairstyles'],men s hairstyles 2021 #hairstyle #boyshairstyles #tutorialhaircut #menhaircut #tutorial #tutorial #buzzhairstyle #menshairstyles2020 #menshairstyles2021 #newboyshairstyle boys hairstyles men s hairstyles tutorial hairstyles buzzhaircut hairstyles,hair cuts,Hair Transformations & Makeovers,0.51522523,104,2,0,0.0192307692307692,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
12054,FINGER COILS BEFORE AND AFTER ON LONG NATURAL HAIR | PROTECTIVE STYLES,no description,[],finger coils before and after on long natural hair protective styles no description,hair extensions,Hair Transformations & Makeovers,0.6003673,4444,131,3,0.0301530153015301,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
59584,"This is my natural hair ➡️ no heat, no haircare products #hairtok #hairtransformation #fyp","This is my natural hair ➡️ no heat, no haircare products #hairtok #hairtransformation #fyp",[],this is my natural hair no heat no haircare products #hairtok #hairtransformation #fyp this is my natural hair no heat no haircare products #hairtok #hairtransformation #fyp,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,871,21,0,0.0241102181400688,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
30847,hair transformer  ✂️✂️💈💈✂️💈#on_trending #talibhairzone,no description,[],hair transformer #on trending #talibhairzone no description,hair extensions,Hair Transformations & Makeovers,0.6003673,72,24,0,0.3333333333333333,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
29021,Hair extensions @ sumbulcolorbar,no description,[],hair extensions sumbulcolorbar no description,hair extensions,Hair Transformations & Makeovers,0.6003673,482,18,1,0.0394190871369294,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
77724,"Hello, hair dye transformation! 💜",I LOVE changing my hair color and my new color is PURPLE!,"['#Hairtransformation', '#Hairdye', '#Colorpurple', '#hairstyling', '#BradMondo', '#NaturalHair', 'CurlyHair']",hello hair dye transformation i love changing my hair color and my new color is purple #hairtransformation #hairdye #colorpurple #hairstyling #bradmondo #naturalhair curlyhair,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,510,9,2,0.0215686274509803,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
80811,Density kam ho #hairextensions,no description,[],density kam ho #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,5278,77,5,0.015536187949981,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
27833,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,12719,171,1,0.0135230757134994,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
90573,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,5211,86,4,0.0172711571675302,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
79021,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,18944,433,9,0.0233319256756756,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
9326,Hair extensions 24 inch #hairextensions,no description,[],hair extensions 24 inch #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,9482,143,3,0.0153975954439991,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
51921,Human hair extension ❤️,no description,[],human hair extension no description,hair extensions,Hair Transformations & Makeovers,0.6003673,13142,399,1,0.0304367676152792,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
72226,A look back at our year 2021 | Rossano Ferretti,"Join us as we reflect & appreciate an exceptional year! 2021 has been full of awards, new product launches & hair spa openings, collaborations... and more! 

Explore the RF collection: https://bit.ly/3dsiHbP
--
Stay connected:
Instagram: https://www.instagram.com/rossanoferrettiofficial/
Facebook: https://www.facebook.com/rossanoferrettiofficial
Twitter: https://twitter.com/rossanoferretti
Pinterest: https://www.pinterest.com/rossanoferrettiofficial/","['Rossano Ferretti', 'Italian Designer Haircare', 'A look back at our year']",a look back at our year 2021 rossano ferretti join us as we reflect appreciate an exceptional year 2021 has been full of awards new product launches hair spa openings collaborations and more explore the rf collection stay connected instagram facebook twitter pinterest rossano ferretti italian designer haircare a look back at our year,hair cuts,Hair Transformations & Makeovers,0.51522523,244,4,0,0.0163934426229508,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
22747,Hair Extensions,no description,[],hair extensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,652,9,0,0.013803680981595,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
71787,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,5848,89,1,0.0153898768809849,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
36613,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,150021,2961,25,0.0199038801234493,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
4577,#hottest short amaxing pixie bob hair cuts &amp; hair styling for WOMEN,#hottest short amaxing pixie bob hair cuts & hair styling for WOMEN,[],#hottest short amaxing pixie bob hair cuts amp hair styling for women #hottest short amaxing pixie bob hair cuts hair styling for women,hair styling girls,Hair Transformations & Makeovers,0.5809424,501,8,0,0.0159680638722554,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
41571,#hottest short amaxing pixie bob hair cuts &amp; hair styling for WOMEN,#hottest short amaxing pixie bob hair cuts & hair styling for WOMEN,[],#hottest short amaxing pixie bob hair cuts amp hair styling for women #hottest short amaxing pixie bob hair cuts hair styling for women,hair styling girls,Hair Transformations & Makeovers,0.5809424,444,3,0,0.0067567567567567,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
20314,Hair long #hairextensions,no description,[],hair long #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,12138,140,2,0.0116987971659251,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
83757,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,1081311,14531,58,0.0134919555983431,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
73491,Hair Extensions Castle 🤗 || call for more information 9899326534 || #hairextensions #hairvideos,no description,[],hair extensions castle call for more information 9899326534 #hairextensions #hairvideos no description,hair extensions,Hair Transformations & Makeovers,0.6003673,224,7,0,0.03125,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
82349,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,12836,209,8,0.0169055780617014,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
33074,Amazing hair transformation for my japanese/Swedish client 💪💪 #shorts,#wellaplex #blondorplex #wellahair #ashblonde #asianhair #wellafamily,[],amazing hair transformation for my japanese swedish client #shorts #wellaplex #blondorplex #wellahair #ashblonde #asianhair #wellafamily,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,995,27,0,0.0271356783919597,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
1600,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,157112,4678,52,0.0301059117062986,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
49574,hair styling girls hair styling,hair styling girls hair styling,"['hair styling girls hair styling', 'girls hair styling', 'girls new hairstyle']",hair styling girls hair styling hair styling girls hair styling hair styling girls hair styling girls hair styling girls new hairstyle,hair styling girls,Hair Transformations & Makeovers,0.5809424,681,45,4,0.0719530102790014,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
36348,2022 Latest Beautiful Lipstick shades for girls || Ritu Beautician,"Beautiful Lipstick shades for girls || Ritu Beautician
Beautiful Lipstick shades for girls || Ritu Beautician
Beautiful Lipstick shades for girls || Ritu Beautician","['Ritu Beautician', 'Ritu beautician new video']",2022 latest beautiful lipstick shades for girls ritu beautician beautiful lipstick shades for girls ritu beautician beautiful lipstick shades for girls ritu beautician beautiful lipstick shades for girls ritu beautician ritu beautician ritu beautician new video,hair cuts,Hair Transformations & Makeovers,0.51522523,302,15,1,0.0529801324503311,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
83160,12 MONTHS HAIR GROWTH UPDATE AFTER SHAVING MY HEAD,"SHAVING MY HEAD VIDEO: https://youtu.be/mmbqhOY-UPA
WHY I SHAVED MY HEAD: https://youtu.be/ZCjB2E8ab00","['daily vlog', 'what I eat in my day', 'day in my life', 'lifestyle vlog']",12 months hair growth update after shaving my head shaving my head video why i shaved my head daily vlog what i eat in my day day in my life lifestyle vlog,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,134715,5998,196,0.0459785473035667,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
35312,2022 New year makeup style   #Makeup  #hair,"If you like our videos, stay tuned, subscribe to our channel and let us know in the comments if you have any questions.

Beauty tips details
https://t.me/Symbolofbrauty

Hair cutter machine https://amzn.to/3skslpI

Hair oil 
https://amzn.to/323a3P7

Hair spray https://amzn.to/3J6ST3M

 All in One Makeup Bundle 
https://amzn.to/3EojWny

Covid-19
https://amzn.to/3H5akQd

#makeupmasterclass #makeuplooks #makeupofinstagram #makeupartistserpong #makeupbogota",[],2022 new year makeup style #makeup #hair if you like our videos stay tuned subscribe to our channel and let us know in the comments if you have any questions beauty tips details hair cutter machine hair oil hair spray all in one makeup bundle covid 19 #makeupmasterclass #makeuplooks #makeupofinstagram #makeupartistserpong #makeupbogota,hair cuts,Hair Transformations & Makeovers,0.51522523,1235,42,0,0.0340080971659919,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
32284,new hair cutting 2022  #ladies #hairstyle,"If you like our videos, stay tuned, subscribe to our channel and let us know in the comments if you have any questions.

Beauty tips details
https://t.me/Symbolofbrauty

Hair cutter machine https://amzn.to/3skslpI

Hair oil 
https://amzn.to/323a3P7

Hair spray https://amzn.to/3J6ST3M

 All in One Makeup Bundle 
https://amzn.to/3EojWny

Covid-19
https://amzn.to/3H5akQd

#hairtutorials 
#symbolofbeauty 
#menshair 
#beautifulgirl",[],new hair cutting 2022 #ladies #hairstyle if you like our videos stay tuned subscribe to our channel and let us know in the comments if you have any questions beauty tips details hair cutter machine hair oil hair spray all in one makeup bundle covid 19 #hairtutorials #symbolofbeauty #menshair #beautifulgirl,hair cuts,Hair Transformations & Makeovers,0.51522523,1270,31,0,0.0244094488188976,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
59444,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,19123,307,6,0.0163677247293834,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
86176,hair styling girls hair,hair styling girls hair,"['girls hair styling', 'girls new hairstyle', 'girls new hairstyling']",hair styling girls hair hair styling girls hair girls hair styling girls new hairstyle girls new hairstyling,hair styling girls,Hair Transformations & Makeovers,0.5809424,7206,65,5,0.0097141271162919,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
2536,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,22402,333,6,0.0151325774484421,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
77781,Mumbai Permanent￼ Hair Extensions ♥️🎉🥰🤩,no description,[],mumbai permanent hair extensions no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,1492,11,0,0.0073726541554959,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
27434,Coloured permanent Hair Extension in Mumbai 🤯🤩🥰❤️🔥￼,no description,[],coloured permanent hair extension in mumbai no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,2240,56,0,0.025,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
26569,Mumbai permanent Hair Extensions | Sindhu’s MAKEover Studio ￼🥳🤩❤️🥰🔥🤯,no description,[],mumbai permanent hair extensions sindhu s makeover studio no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,1358,20,0,0.0147275405007363,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
177,Subscribe for Hair Growth Tips!!!,no description,[],subscribe for hair growth tips no description,hair extensions,Hair Transformations & Makeovers,0.6003673,25936,1708,67,0.0684376927822331,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
91553,Coloured permanent Hair Extension in Mumbai ￼,no description,[],coloured permanent hair extension in mumbai no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,358,5,0,0.0139664804469273,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
58908,❤️❤️❤️all makeup .Hair .beauty .nails .Hair extensions 🎊❤️service 9910005853,no description,[],all makeup hair beauty nails hair extensions service 9910005853 no description,hair extensions,Hair Transformations & Makeovers,0.6003673,538,11,0,0.020446096654275,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
44194,Women Short Haircuts Style With Amazing Grey Hair Dye / Pixie Haircuts With Fine Bang,Women Short Haircuts Style With Amazing Grey Hair Dye / Pixie Haircuts With Fine Bang,[],women short haircuts style with amazing grey hair dye pixie haircuts with fine bang women short haircuts style with amazing grey hair dye pixie haircuts with fine bang,hair styling girls,Hair Transformations & Makeovers,0.5809424,721,15,2,0.0235783633841886,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
30419,Women Short Haircuts Style With Amazing Grey Hair Dye / Pixie Haircuts With Fine Bang,Women Short Haircuts Style With Amazing Grey Hair Dye / Pixie Haircuts With Fine Bang,[],women short haircuts style with amazing grey hair dye pixie haircuts with fine bang women short haircuts style with amazing grey hair dye pixie haircuts with fine bang,hair styling girls,Hair Transformations & Makeovers,0.5809424,432,7,0,0.0162037037037037,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
67164,Hair extensions #hairextensions,no description,[],hair extensions #hairextensions no description,hair extensions,Hair Transformations & Makeovers,0.6003673,16956178,215674,474,0.0127474481572439,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
32660,Side bangs human hair extension accessory,no description,[],side bangs human hair extension accessory no description,hair extensions,Hair Transformations & Makeovers,0.6003673,1000,3,0,0.003,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
16969,Long Hair k sath modeling /my hair care routine,#sidrabutt#thesbparlour#dailyroutine#haircare#longhair,[],long hair k sath modeling my hair care routine #sidrabutt#thesbparlour#dailyroutine#haircare#longhair,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,95,10,0,0.1052631578947368,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
46864,"permanent hair extentions in results Alisha’s Empire salon☎️9899130018,7838480808",no description,[],permanent hair extentions in results alisha s empire salon 9899130018 7838480808 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,1492,57,4,0.0408847184986595,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
32059,PERMANENT HAIR EXTENSION SEMINAR 9500142102,no description,[],permanent hair extension seminar 9500142102 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,79,4,0,0.050632911392405,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
11182,Women Top Trending Hair Dye Colours Style/TopTrendy 2022-23| long Cut For Girls Pixie Transformation,"Women Top Trending Hair Dye Colours Style/TopTrendy 2022-23| Boy long Cut For Girls Pixie Transformation
,,,
#hottest 
#hottestrendingvideoe",[],women top trending hair dye colours style toptrendy 2022 23 long cut for girls pixie transformation women top trending hair dye colours style toptrendy 2022 23 boy long cut for girls pixie transformation #hottest #hottestrendingvideoe,hair styling girls,Hair Transformations & Makeovers,0.5809424,191,6,0,0.031413612565445,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
61280,PERMANENT HAIR EXTENSION WORKSHOP IN CHENNAI 9500142102,no description,[],permanent hair extension workshop in chennai 9500142102 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,1861,32,0,0.0171950564212788,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
59764,Amazing Short Hair Cuts And Hair Dye Color ldeas For Women 2022,Amazing Short Hair Cuts And Hair Dye Color ldeas For Women 2022,"['Amazing Short Hair Cuts And Hair Dye Color ldeas For Women 2022', 'Short hair cut', 'Pixie Hair Cuts', 'Summer Hair cut', 'Haircuts for summer desing', '2022']",amazing short hair cuts and hair dye color ldeas for women 2022 amazing short hair cuts and hair dye color ldeas for women 2022 amazing short hair cuts and hair dye color ldeas for women 2022 short hair cut pixie hair cuts summer hair cut haircuts for summer desing 2022,hair cuts,Hair Transformations & Makeovers,0.51522523,1443,0,0,0.0,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
23995,PERMANENT HAIR EXTENSION CLASSES IN CHENNAI 9500142102,no description,[],permanent hair extension classes in chennai 9500142102 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,1528,30,2,0.0209424083769633,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
91240,GROWING MY NATURAL HAIR OUT💁🏻‍♀️,"I’ve been growing it for over a year!😭
Follow me on TikTok to see my journey🕺🏻 @PeachyGabriella","['Hair', 'Hair growth', 'Hair journey', 'Black hair', 'Blonde hair']",growing my natural hair out i ve been growing it for over a year follow me on tiktok to see my journey peachygabriella hair hair growth hair journey black hair blonde hair,products hairtok hairtransformation,Hair Transformations & Makeovers,0.5362474,5669,150,4,0.0271652848826953,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
62692,Get your own virgin hair extensions at CBSCOLLECTION.STORE,no description,[],get your own virgin hair extensions at cbscollection store no description,hair extensions,Hair Transformations & Makeovers,0.6003673,188,3,0,0.0159574468085106,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
43079,Kinky Coily Clip-in Hair Extensions | 4c Clip-ins,no description,[],kinky coily clip in hair extensions 4c clip ins no description,hair extensions,Hair Transformations & Makeovers,0.6003673,201935,6896,68,0.0344863446158417,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
32994,"permanent hair extensions in results Alisha’s Empire salon☎️9899130018,7838480808",no description,[],permanent hair extensions in results alisha s empire salon 9899130018 7838480808 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,2030,36,0,0.0177339901477832,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
90811,PERMANENT HAIR EXTENSION IN CHENNAI @20000 ONLY CONTACT 9500142102,no description,[],permanent hair extension in chennai 20000 only contact 9500142102 no description,permanent hair extension,Hair Transformations & Makeovers,0.6031019,2105,44,2,0.0218527315914489,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
21866,Hair Color for Grey Hair #haircolour #haircut #hairtransformation #hairtreatment #lowlights,no description,[],hair color for grey hair #haircolour #haircut #hairtransformation #hairtreatment #lowlights no description,hairstyle hairtransformation,Hair Transformations & Makeovers,0.73777306,117,9,0,0.0769230769230769,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
21866,Hair Color for Grey Hair #haircolour #haircut #hairtransformation #hairtreatment #lowlights,no description,[],hair color for grey hair #haircolour #haircut #hairtransformation #hairtreatment #lowlights no description,shorts hairstyle hairtransformation,Hair Transformations & Makeovers,0.61990464,117,9,0,0.0769230769230769,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
52885,#hair #extensions #reels #beauty #beautiful #makeup  #india #indian,"#Premium #Beauty #Services at #Lowest #Cost
#Best #Ladies #Salon #in #Varanasi 
#Call - 8887497005/06
#Hair #Extensions , #Nail #Extensions , #Rebonding , #Straightening  ,  #Smoothening , #Keratin, #Bridal #Makeup ,  #Hair #Highlights , #Hair #Color #Reception #Makeup , #Party #Makeup , #Prebridal #Services , #Nail #Art , #Waxing , #Manicure ,  #Pedicure , #Detan , #Bleach , #Body #Massage , #Body #Polishing , #Hair #Styling , #Hairspa , #Haircut 

#Schön - #Aesthetic #Clinic #And #Beauty #Bar 
Address- #Kuber #Complex , Basement shop right hand side, #RathYatra #Chauraha ,  #Varanasi , #UttarPradesh , #India
#Time - 11a.m to 8p.m",[],#hair #extensions #reels #beauty #beautiful #makeup #india #indian #premium #beauty #services at #lowest #cost #best #ladies #salon #in #varanasi #call 8887497005 06 #hair #extensions #nail #extensions #rebonding #straightening #smoothening #keratin #bridal #makeup #hair #highlights #hair #color #reception #makeup #party #makeup #prebridal #services #nail #art #waxing #manicure #pedicure #detan #bleach #body #massage #body #polishing #hair #styling #hairspa #haircut #sch n #aesthetic #clinic #and #beauty #bar address #kuber #complex basement shop right hand side #rathyatra #chauraha #varanasi #uttarpradesh #india #time 11a m to 8p m,hair extensions,Hair Transformations & Makeovers,0.6003673,145,0,0,0.0,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
21833,THEE NORAH - Ladies Hairdresser &amp; Beauty Salon,"BOOKING: https://widget.treatwell.co.uk/place/thee-norah-salon/?utm_medium=partner-ecosystem&utm_campaign=partner-instagram&utm_content=book-now
Website: https://theenorah.com
Check Our Latest Work On | Google | Facebook | Instagram | Linkedin | Twitter | TikTok | Yell | Pinterest | Yelp.

Google: https://g.page/r/CSfRR_UDf92aEBM
Facebook: https://www.facebook.com/thee.norah.salon/?ref=pages_you_manage
Instagram: https://www.instagram.com/thee.norah.salon/
Twitter: https://twitter.com/TheeNorahSalon
TikTok: https://www.tiktok.com/@thee.norah.salon?lang=en
Yell: https://www.yell.com/biz/thee-norah-salon-manchester-10324327/
Pinterest: https://www.pinterest.co.uk/nuralalmofty/_saved/



* THEE NORAH SALON * SERVICES 
============================
👇👇👇👇👇👇👇👇👇👇👇👇👇👇👇


👩 HAIR SERVICES 👩
-------------------------------------
Cut And Finish
Restyle
Root Bleach ( Include Toner )
Full Head Bleach ( Include Toner )
Full Head Foils ( Include Toner & Blow )
Balayage ( Include Toner & Blow )
Fringe
Dry Cut ( Adult )
Conditioner Treatment
Brazilian Straightening
Wash And Blow
Full Head Colour
Full Head Bleach Wash
Half Head Foils ( Include Toner & Blow )
Toner
Wash
Olaplex Treatment
 
💄MAKE-UP SERVICES 💄
-----------------------------------------
Party Makeup
Party Hair Style
Bridal Hair & Makeup
Party Makeup (Only Eye)
Party Hair Style & Makeup

🕯️🦵 HAIR REMOVAL SERVICES 🕯️🦵
------------------------------------------------------------
Full Face
Chin
Neck
Half Leg
Half Arm
Back
Bikini
Hollywood
Full Body (Inc-Back And Stomach)
Upper Lip
Sides
Full Leg
Full Arm
Under Arm
Stomach
Bikini
Full Body (Exc-Back And Stomach)

👁️ BROWS & LASHES SERVICES 👁️
----------------------------------------------------------
Eyebrow Shape
Eyebrow Lamination
Lash Extensions - Classic
Lash Extensions - Infill
Individual Cluster Lashes
Eyebrow Tint
Lash Tint
Lash Extensions - Volume
Lash Lift - LVL (Include Tint )
Strip Lash

Hashtags 
--------------
#Hairdresser #Makeup #Beauty #Hairsalon #HairColouring #HairStyling #BodyWaxing #BridalHair #CurlyHair #MakeUp #Updo #Balayage #PartyMakeup #Highlight #Lowlight #Ombre #GHDCurls #BridalHairAndMakeup #RestyleHair #CurlyBlowDry #HollywoodWave #EyebroWax #EyebrowThreading #BlowDry #BodyWax","['Hairdresser', 'Make-Up', 'Beauty', 'Hair salon', 'Makeup Colouring', 'Hair Styling', 'Body Waxing', 'Bridal Hair', 'Curly Hair', 'Updo', 'Balayage', 'Party Makeup', 'Highlight', 'Lowlight', 'Ombre', 'GHD Curls', 'Bridal Hair And Makeup', 'Restyle Hair', 'Curly', 'Hollywood Wave', 'Eyebrow Wax', 'Eyebrow Threading', 'Blow Dry', 'Body Wax.']",thee norah ladies hairdresser amp beauty salon booking website check our latest work on google facebook instagram linkedin twitter tiktok yell pinterest yelp google facebook instagram twitter tiktok yell pinterest thee norah salon services hair services cut and finish restyle root bleach include toner full head bleach include toner full head foils include toner blow balayage include toner blow fringe dry cut adult conditioner treatment brazilian straightening wash and blow full head colour full head bleach wash half head foils include toner blow toner wash olaplex treatment make up services party makeup party hair style bridal hair makeup party makeup only eye party hair style makeup hair removal services full face chin neck half leg half arm back bikini hollywood full body inc back and stomach upper lip sides full leg full arm under arm stomach bikini full body exc back and stomach brows lashes services eyebrow shape eyebrow lamination lash extensions classic lash extensions infill individual cluster lashes eyebrow tint lash tint lash extensions volume lash lift lvl include tint strip lash hashtags #hairdresser #makeup #beauty #hairsalon #haircolouring #hairstyling #bodywaxing #bridalhair #curlyhair #makeup #updo #balayage #partymakeup #highlight #lowlight #ombre #ghdcurls #bridalhairandmakeup #restylehair #curlyblowdry #hollywoodwave #eyebrowax #eyebrowthreading #blowdry #bodywax hairdresser make up beauty hair salon makeup colouring hair styling body waxing bridal hair curly hair updo balayage party makeup highlight lowlight ombre ghd curls bridal hair and makeup restyle hair curly hollywood wave eyebrow wax eyebrow threading blow dry body wax,hair extensions,Hair Transformations & Makeovers,0.6003673,138,5,0,0.036231884057971,267421.8798076923,5809.962225274725,41.589972527472526,0.028139946668790827
